class,image_path,name,xmax,xmin,ymax,ymin
3,c71f7d0aca3fb8ec688138679f04f58e.jpg,GARBAGE,820,638,502,374
4,c71f7d0aca3fb8ec688138679f04f58e.jpg,CONSTRUCTION_ROAD,654,442,484,206
7,c71f7d0aca3fb8ec688138679f04f58e.jpg,BAD_BILLBOARD,1657,1417,524,368
10,c71f7d0aca3fb8ec688138679f04f58e.jpg,UNKEPT_FACADE,1325,1119,517,391
4,c71f7d0aca3fb8ec688138679f04f58e.jpg,CONSTRUCTION_ROAD,1656,1432,525,381
9,bc1b3db65aefb48b974e6290cea74f81.jpg,CLUTTER_SIDEWALK,1700,1356,773,611
9,bc1b3db65aefb48b974e6290cea74f81.jpg,CLUTTER_SIDEWALK,1134,232,805,573
9,bc1b3db65aefb48b974e6290cea74f81.jpg,CLUTTER_SIDEWALK,300,84,757,677
3,bc1b3db65aefb48b974e6290cea74f81.jpg,GARBAGE,876,592,740,644
9,bc1b3db65aefb48b974e6290cea74f81.jpg,CLUTTER_SIDEWALK,835,587,729,637
9,bc1b3db65aefb48b974e6290cea74f81.jpg,CLUTTER_SIDEWALK,1688,924,869,621
9,bc1b3db65aefb48b974e6290cea74f81.jpg,CLUTTER_SIDEWALK,1040,876,713,617
9,bc1b3db65aefb48b974e6290cea74f81.jpg,CLUTTER_SIDEWALK,1696,1360,743,611
9,bc1b3db65aefb48b974e6290cea74f81.jpg,CLUTTER_SIDEWALK,900,372,753,621
9,bc1b3db65aefb48b974e6290cea74f81.jpg,CLUTTER_SIDEWALK,411,37,769,657
9,bc1b3db65aefb48b974e6290cea74f81.jpg,CLUTTER_SIDEWALK,1702,1136,773,587
9,bc1b3db65aefb48b974e6290cea74f81.jpg,CLUTTER_SIDEWALK,594,58,818,650
9,bc1b3db65aefb48b974e6290cea74f81.jpg,CLUTTER_SIDEWALK,760,234,792,628
7,8ee3d9ae87f18e737fbab5c356f424ef.jpg,BAD_BILLBOARD,725,627,358,278
7,8ee3d9ae87f18e737fbab5c356f424ef.jpg,BAD_BILLBOARD,747,599,364,194
0,8ee3d9ae87f18e737fbab5c356f424ef.jpg,GRAFFITI,1148,792,87,0
7,8ee3d9ae87f18e737fbab5c356f424ef.jpg,BAD_BILLBOARD,714,586,308,204
0,8ee3d9ae87f18e737fbab5c356f424ef.jpg,GRAFFITI,1307,961,114,0
4,8ee3d9ae87f18e737fbab5c356f424ef.jpg,CONSTRUCTION_ROAD,1841,1149,178,0
4,8ee3d9ae87f18e737fbab5c356f424ef.jpg,CONSTRUCTION_ROAD,1585,843,168,0
7,8ee3d9ae87f18e737fbab5c356f424ef.jpg,BAD_BILLBOARD,815,643,283,169
7,8ee3d9ae87f18e737fbab5c356f424ef.jpg,BAD_BILLBOARD,700,602,349,257
7,dea3904951a4da1e29e39ca5b3ae76b5.jpg,BAD_BILLBOARD,622,196,228,74
0,dea3904951a4da1e29e39ca5b3ae76b5.jpg,GRAFFITI,303,1,112,0
7,dea3904951a4da1e29e39ca5b3ae76b5.jpg,BAD_BILLBOARD,1856,1704,290,182
7,dea3904951a4da1e29e39ca5b3ae76b5.jpg,BAD_BILLBOARD,718,88,222,0
2,dea3904951a4da1e29e39ca5b3ae76b5.jpg,POTHOLES,1632,1360,634,496
2,dea3904951a4da1e29e39ca5b3ae76b5.jpg,POTHOLES,1393,1109,652,494
4,dea3904951a4da1e29e39ca5b3ae76b5.jpg,CONSTRUCTION_ROAD,747,381,95,0
0,dea3904951a4da1e29e39ca5b3ae76b5.jpg,GRAFFITI,1900,1568,48,0
2,dea3904951a4da1e29e39ca5b3ae76b5.jpg,POTHOLES,1341,1003,1043,827
7,dea3904951a4da1e29e39ca5b3ae76b5.jpg,BAD_BILLBOARD,935,571,90,0
7,dea3904951a4da1e29e39ca5b3ae76b5.jpg,BAD_BILLBOARD,1720,1364,86,0
4,dea3904951a4da1e29e39ca5b3ae76b5.jpg,CONSTRUCTION_ROAD,1394,1032,76,0
2,dea3904951a4da1e29e39ca5b3ae76b5.jpg,POTHOLES,1448,1100,667,475
2,dea3904951a4da1e29e39ca5b3ae76b5.jpg,POTHOLES,1579,1303,600,462
3,dea3904951a4da1e29e39ca5b3ae76b5.jpg,GARBAGE,1581,1171,569,243
7,dea3904951a4da1e29e39ca5b3ae76b5.jpg,BAD_BILLBOARD,1611,1245,90,0
5,dea3904951a4da1e29e39ca5b3ae76b5.jpg,BROKEN_SIGNAGE,1575,1201,505,229
7,dea3904951a4da1e29e39ca5b3ae76b5.jpg,BAD_BILLBOARD,583,247,104,0
10,dea3904951a4da1e29e39ca5b3ae76b5.jpg,UNKEPT_FACADE,1882,1300,76,0
7,dea3904951a4da1e29e39ca5b3ae76b5.jpg,BAD_BILLBOARD,1741,1037,129,1
2,dea3904951a4da1e29e39ca5b3ae76b5.jpg,POTHOLES,1456,1214,817,663
9,dea3904951a4da1e29e39ca5b3ae76b5.jpg,CLUTTER_SIDEWALK,1552,1186,626,418
2,dea3904951a4da1e29e39ca5b3ae76b5.jpg,POTHOLES,1197,729,1026,760
9,dea3904951a4da1e29e39ca5b3ae76b5.jpg,CLUTTER_SIDEWALK,1555,1157,634,414
2,dea3904951a4da1e29e39ca5b3ae76b5.jpg,POTHOLES,1000,712,973,773
9,fcc00fec4afde07590dd1f0ad8bd371c.jpg,CLUTTER_SIDEWALK,1824,1298,567,345
9,fcc00fec4afde07590dd1f0ad8bd371c.jpg,CLUTTER_SIDEWALK,430,20,590,396
9,fcc00fec4afde07590dd1f0ad8bd371c.jpg,CLUTTER_SIDEWALK,1806,1482,565,447
9,fcc00fec4afde07590dd1f0ad8bd371c.jpg,CLUTTER_SIDEWALK,677,87,633,349
3,fcc00fec4afde07590dd1f0ad8bd371c.jpg,GARBAGE,370,26,130,0
9,fcc00fec4afde07590dd1f0ad8bd371c.jpg,CLUTTER_SIDEWALK,537,89,702,542
3,fcc00fec4afde07590dd1f0ad8bd371c.jpg,GARBAGE,1351,1013,122,0
1,fcc00fec4afde07590dd1f0ad8bd371c.jpg,FADED_SIGNAGE,1689,1345,112,0
9,fcc00fec4afde07590dd1f0ad8bd371c.jpg,CLUTTER_SIDEWALK,1748,1146,643,375
9,fcc00fec4afde07590dd1f0ad8bd371c.jpg,CLUTTER_SIDEWALK,1064,180,654,418
9,fcc00fec4afde07590dd1f0ad8bd371c.jpg,CLUTTER_SIDEWALK,1919,1383,602,416
9,fcc00fec4afde07590dd1f0ad8bd371c.jpg,CLUTTER_SIDEWALK,529,101,593,465
9,fcc00fec4afde07590dd1f0ad8bd371c.jpg,CLUTTER_SIDEWALK,991,451,587,423
9,fcc00fec4afde07590dd1f0ad8bd371c.jpg,CLUTTER_SIDEWALK,806,182,565,409
9,fcc00fec4afde07590dd1f0ad8bd371c.jpg,CLUTTER_SIDEWALK,565,323,531,443
9,fcc00fec4afde07590dd1f0ad8bd371c.jpg,CLUTTER_SIDEWALK,372,96,531,439
9,fcc00fec4afde07590dd1f0ad8bd371c.jpg,CLUTTER_SIDEWALK,1740,1254,575,429
0,fcc00fec4afde07590dd1f0ad8bd371c.jpg,GRAFFITI,1866,1740,304,184
9,fcc00fec4afde07590dd1f0ad8bd371c.jpg,CLUTTER_SIDEWALK,527,129,543,425
7,34c1bdb42324022f8e2367de2bbf96ea.jpg,BAD_BILLBOARD,1872,1514,162,0
10,34c1bdb42324022f8e2367de2bbf96ea.jpg,UNKEPT_FACADE,1689,919,480,124
7,34c1bdb42324022f8e2367de2bbf96ea.jpg,BAD_BILLBOARD,304,0,128,0
3,34c1bdb42324022f8e2367de2bbf96ea.jpg,GARBAGE,100,12,428,296
7,34c1bdb42324022f8e2367de2bbf96ea.jpg,BAD_BILLBOARD,1135,805,413,231
7,34c1bdb42324022f8e2367de2bbf96ea.jpg,BAD_BILLBOARD,252,34,386,200
10,34c1bdb42324022f8e2367de2bbf96ea.jpg,UNKEPT_FACADE,1183,305,446,26
7,34c1bdb42324022f8e2367de2bbf96ea.jpg,BAD_BILLBOARD,1889,1551,60,0
7,34c1bdb42324022f8e2367de2bbf96ea.jpg,BAD_BILLBOARD,233,23,399,217
7,34c1bdb42324022f8e2367de2bbf96ea.jpg,BAD_BILLBOARD,313,0,122,0
7,34c1bdb42324022f8e2367de2bbf96ea.jpg,BAD_BILLBOARD,1483,647,442,12
7,34c1bdb42324022f8e2367de2bbf96ea.jpg,BAD_BILLBOARD,1139,741,434,94
2,3c010467854fa2f8560122078cb176f9.jpg,POTHOLES,1080,784,821,671
7,3c010467854fa2f8560122078cb176f9.jpg,BAD_BILLBOARD,1018,682,92,0
2,3c010467854fa2f8560122078cb176f9.jpg,POTHOLES,359,9,79,0
2,3c010467854fa2f8560122078cb176f9.jpg,POTHOLES,766,540,969,747
4,3c010467854fa2f8560122078cb176f9.jpg,CONSTRUCTION_ROAD,761,409,96,0
2,3c010467854fa2f8560122078cb176f9.jpg,POTHOLES,803,597,667,541
2,3c010467854fa2f8560122078cb176f9.jpg,POTHOLES,733,557,879,727
3,3c010467854fa2f8560122078cb176f9.jpg,GARBAGE,774,592,660,552
2,4f144f50a09154a9b5037c3c13bf0d2b.jpg,POTHOLES,1439,1337,574,490
2,4f144f50a09154a9b5037c3c13bf0d2b.jpg,POTHOLES,1015,641,1079,961
3,4f144f50a09154a9b5037c3c13bf0d2b.jpg,GARBAGE,1285,1135,467,385
2,4f144f50a09154a9b5037c3c13bf0d2b.jpg,POTHOLES,758,254,1079,927
2,4f144f50a09154a9b5037c3c13bf0d2b.jpg,POTHOLES,1693,1121,1075,631
2,4f144f50a09154a9b5037c3c13bf0d2b.jpg,POTHOLES,1203,835,1079,984
2,4f144f50a09154a9b5037c3c13bf0d2b.jpg,POTHOLES,1855,1481,1079,957
7,4f144f50a09154a9b5037c3c13bf0d2b.jpg,BAD_BILLBOARD,842,542,468,356
2,4f144f50a09154a9b5037c3c13bf0d2b.jpg,POTHOLES,1257,1079,944,682
2,4f144f50a09154a9b5037c3c13bf0d2b.jpg,POTHOLES,1193,993,724,574
2,4f144f50a09154a9b5037c3c13bf0d2b.jpg,POTHOLES,1765,1155,1079,953
2,4f144f50a09154a9b5037c3c13bf0d2b.jpg,POTHOLES,1052,382,1079,899
2,4f144f50a09154a9b5037c3c13bf0d2b.jpg,POTHOLES,1370,1050,1040,792
9,4f144f50a09154a9b5037c3c13bf0d2b.jpg,CLUTTER_SIDEWALK,625,315,543,439
4,4f144f50a09154a9b5037c3c13bf0d2b.jpg,CONSTRUCTION_ROAD,664,46,573,357
2,4f144f50a09154a9b5037c3c13bf0d2b.jpg,POTHOLES,1852,1556,962,726
9,4f144f50a09154a9b5037c3c13bf0d2b.jpg,CLUTTER_SIDEWALK,880,578,477,389
9,4f144f50a09154a9b5037c3c13bf0d2b.jpg,CLUTTER_SIDEWALK,700,326,521,393
9,4f144f50a09154a9b5037c3c13bf0d2b.jpg,CLUTTER_SIDEWALK,781,443,511,393
2,4f144f50a09154a9b5037c3c13bf0d2b.jpg,POTHOLES,1561,1019,1079,887
2,4f144f50a09154a9b5037c3c13bf0d2b.jpg,POTHOLES,1309,713,1078,934
2,4f144f50a09154a9b5037c3c13bf0d2b.jpg,POTHOLES,1424,1026,1079,703
2,4f144f50a09154a9b5037c3c13bf0d2b.jpg,POTHOLES,1798,1608,675,523
2,4f144f50a09154a9b5037c3c13bf0d2b.jpg,POTHOLES,1245,1015,853,589
9,4f144f50a09154a9b5037c3c13bf0d2b.jpg,CLUTTER_SIDEWALK,833,421,493,377
2,4f144f50a09154a9b5037c3c13bf0d2b.jpg,POTHOLES,1327,1021,999,615
9,71e3b9f49317f4950e4d15fc5f8f578b.jpg,CLUTTER_SIDEWALK,783,493,420,340
9,71e3b9f49317f4950e4d15fc5f8f578b.jpg,CLUTTER_SIDEWALK,1135,811,415,313
9,71e3b9f49317f4950e4d15fc5f8f578b.jpg,CLUTTER_SIDEWALK,977,677,420,310
8,71e3b9f49317f4950e4d15fc5f8f578b.jpg,SAND_ON_ROAD,913,163,198,0
9,71e3b9f49317f4950e4d15fc5f8f578b.jpg,CLUTTER_SIDEWALK,1394,606,520,248
9,71e3b9f49317f4950e4d15fc5f8f578b.jpg,CLUTTER_SIDEWALK,1844,1488,426,314
9,71e3b9f49317f4950e4d15fc5f8f578b.jpg,CLUTTER_SIDEWALK,1788,990,466,272
9,71e3b9f49317f4950e4d15fc5f8f578b.jpg,CLUTTER_SIDEWALK,937,391,456,310
0,71e3b9f49317f4950e4d15fc5f8f578b.jpg,GRAFFITI,1462,1176,92,0
7,71e3b9f49317f4950e4d15fc5f8f578b.jpg,BAD_BILLBOARD,1878,1534,105,1
9,71e3b9f49317f4950e4d15fc5f8f578b.jpg,CLUTTER_SIDEWALK,1519,815,445,295
9,71e3b9f49317f4950e4d15fc5f8f578b.jpg,CLUTTER_SIDEWALK,1179,603,443,305
7,21dc2c9b9de561ddab011cdbb48412d5.jpg,BAD_BILLBOARD,405,55,92,0
9,21dc2c9b9de561ddab011cdbb48412d5.jpg,CLUTTER_SIDEWALK,1811,1451,553,377
9,21dc2c9b9de561ddab011cdbb48412d5.jpg,CLUTTER_SIDEWALK,1617,1363,512,396
9,21dc2c9b9de561ddab011cdbb48412d5.jpg,CLUTTER_SIDEWALK,1513,1195,589,451
9,21dc2c9b9de561ddab011cdbb48412d5.jpg,CLUTTER_SIDEWALK,1618,1232,510,360
2,21dc2c9b9de561ddab011cdbb48412d5.jpg,POTHOLES,1437,1195,642,508
7,21dc2c9b9de561ddab011cdbb48412d5.jpg,BAD_BILLBOARD,404,66,106,0
3,21dc2c9b9de561ddab011cdbb48412d5.jpg,GARBAGE,160,20,353,205
9,21dc2c9b9de561ddab011cdbb48412d5.jpg,CLUTTER_SIDEWALK,1766,1428,557,403
9,21dc2c9b9de561ddab011cdbb48412d5.jpg,CLUTTER_SIDEWALK,886,220,577,347
9,21dc2c9b9de561ddab011cdbb48412d5.jpg,CLUTTER_SIDEWALK,1668,1168,531,373
2,21dc2c9b9de561ddab011cdbb48412d5.jpg,POTHOLES,1429,1219,559,459
9,21dc2c9b9de561ddab011cdbb48412d5.jpg,CLUTTER_SIDEWALK,1172,686,540,358
3,21dc2c9b9de561ddab011cdbb48412d5.jpg,GARBAGE,937,607,1064,760
9,21dc2c9b9de561ddab011cdbb48412d5.jpg,CLUTTER_SIDEWALK,974,458,550,388
9,21dc2c9b9de561ddab011cdbb48412d5.jpg,CLUTTER_SIDEWALK,1360,904,553,385
9,21dc2c9b9de561ddab011cdbb48412d5.jpg,CLUTTER_SIDEWALK,1637,1365,512,396
9,21dc2c9b9de561ddab011cdbb48412d5.jpg,CLUTTER_SIDEWALK,900,352,548,362
3,21dc2c9b9de561ddab011cdbb48412d5.jpg,GARBAGE,1477,1193,510,398
9,21dc2c9b9de561ddab011cdbb48412d5.jpg,CLUTTER_SIDEWALK,1232,728,549,381
9,21dc2c9b9de561ddab011cdbb48412d5.jpg,CLUTTER_SIDEWALK,1375,895,555,375
9,21dc2c9b9de561ddab011cdbb48412d5.jpg,CLUTTER_SIDEWALK,1179,659,551,379
9,21dc2c9b9de561ddab011cdbb48412d5.jpg,CLUTTER_SIDEWALK,978,426,548,386
3,21dc2c9b9de561ddab011cdbb48412d5.jpg,GARBAGE,860,668,965,825
2,21dc2c9b9de561ddab011cdbb48412d5.jpg,POTHOLES,1411,941,551,365
9,21dc2c9b9de561ddab011cdbb48412d5.jpg,CLUTTER_SIDEWALK,1649,1395,508,396
3,21dc2c9b9de561ddab011cdbb48412d5.jpg,GARBAGE,153,13,347,193
0,21dc2c9b9de561ddab011cdbb48412d5.jpg,GRAFFITI,241,35,320,204
0,21dc2c9b9de561ddab011cdbb48412d5.jpg,GRAFFITI,296,116,313,209
2,21dc2c9b9de561ddab011cdbb48412d5.jpg,POTHOLES,874,630,980,808
9,ff22fbd2212505b594b65615746d2729.jpg,CLUTTER_SIDEWALK,1203,865,544,402
0,ff22fbd2212505b594b65615746d2729.jpg,GRAFFITI,1329,1035,269,77
9,ff22fbd2212505b594b65615746d2729.jpg,CLUTTER_SIDEWALK,1716,1108,567,273
9,ff22fbd2212505b594b65615746d2729.jpg,CLUTTER_SIDEWALK,1444,4,1078,450
9,ff22fbd2212505b594b65615746d2729.jpg,CLUTTER_SIDEWALK,1568,266,1079,519
9,ff22fbd2212505b594b65615746d2729.jpg,CLUTTER_SIDEWALK,1375,75,1079,461
9,ff22fbd2212505b594b65615746d2729.jpg,CLUTTER_SIDEWALK,1320,316,675,387
9,ff22fbd2212505b594b65615746d2729.jpg,CLUTTER_SIDEWALK,1559,1205,585,453
4,ff22fbd2212505b594b65615746d2729.jpg,CONSTRUCTION_ROAD,1693,1161,433,229
9,ff22fbd2212505b594b65615746d2729.jpg,CLUTTER_SIDEWALK,895,185,486,266
9,ff22fbd2212505b594b65615746d2729.jpg,CLUTTER_SIDEWALK,1079,729,522,382
9,ff22fbd2212505b594b65615746d2729.jpg,CLUTTER_SIDEWALK,1871,1547,422,296
9,ff22fbd2212505b594b65615746d2729.jpg,CLUTTER_SIDEWALK,1770,1520,560,476
9,ff22fbd2212505b594b65615746d2729.jpg,CLUTTER_SIDEWALK,912,544,503,327
9,ff22fbd2212505b594b65615746d2729.jpg,CLUTTER_SIDEWALK,996,384,584,322
9,ff22fbd2212505b594b65615746d2729.jpg,CLUTTER_SIDEWALK,1837,1289,586,442
9,ff22fbd2212505b594b65615746d2729.jpg,CLUTTER_SIDEWALK,1455,809,619,355
4,ff22fbd2212505b594b65615746d2729.jpg,CONSTRUCTION_ROAD,1801,1043,522,266
3,ff22fbd2212505b594b65615746d2729.jpg,GARBAGE,412,314,675,619
7,ff22fbd2212505b594b65615746d2729.jpg,BAD_BILLBOARD,489,147,176,0
9,ff22fbd2212505b594b65615746d2729.jpg,CLUTTER_SIDEWALK,672,168,502,354
9,ff22fbd2212505b594b65615746d2729.jpg,CLUTTER_SIDEWALK,1732,954,598,402
7,ff22fbd2212505b594b65615746d2729.jpg,BAD_BILLBOARD,486,132,186,0
9,ff22fbd2212505b594b65615746d2729.jpg,CLUTTER_SIDEWALK,1303,503,555,373
9,ff22fbd2212505b594b65615746d2729.jpg,CLUTTER_SIDEWALK,1877,1541,596,468
9,ff22fbd2212505b594b65615746d2729.jpg,CLUTTER_SIDEWALK,1410,958,562,412
4,ff22fbd2212505b594b65615746d2729.jpg,CONSTRUCTION_ROAD,1786,1382,435,263
9,ff22fbd2212505b594b65615746d2729.jpg,CLUTTER_SIDEWALK,853,379,519,367
3,fbda53b68ad4dac62e2961c481d96c02.jpg,GARBAGE,219,83,930,850
3,fbda53b68ad4dac62e2961c481d96c02.jpg,GARBAGE,1751,1393,124,0
3,fbda53b68ad4dac62e2961c481d96c02.jpg,GARBAGE,1381,1289,336,270
3,fbda53b68ad4dac62e2961c481d96c02.jpg,GARBAGE,221,17,992,820
3,fbda53b68ad4dac62e2961c481d96c02.jpg,GARBAGE,1344,1110,932,844
9,fbda53b68ad4dac62e2961c481d96c02.jpg,CLUTTER_SIDEWALK,1395,1027,958,836
9,fbda53b68ad4dac62e2961c481d96c02.jpg,CLUTTER_SIDEWALK,1919,1216,1042,750
9,fbda53b68ad4dac62e2961c481d96c02.jpg,CLUTTER_SIDEWALK,1365,1095,964,876
9,fbda53b68ad4dac62e2961c481d96c02.jpg,CLUTTER_SIDEWALK,1765,805,1079,897
3,fbda53b68ad4dac62e2961c481d96c02.jpg,GARBAGE,1152,828,84,0
9,fbda53b68ad4dac62e2961c481d96c02.jpg,CLUTTER_SIDEWALK,1524,876,1037,855
3,fbda53b68ad4dac62e2961c481d96c02.jpg,GARBAGE,1280,994,118,0
3,fbda53b68ad4dac62e2961c481d96c02.jpg,GARBAGE,1291,1159,945,873
9,fbda53b68ad4dac62e2961c481d96c02.jpg,CLUTTER_SIDEWALK,932,420,1004,758
9,fbda53b68ad4dac62e2961c481d96c02.jpg,CLUTTER_SIDEWALK,1095,335,1062,768
9,fbda53b68ad4dac62e2961c481d96c02.jpg,CLUTTER_SIDEWALK,1602,590,1075,787
3,fbda53b68ad4dac62e2961c481d96c02.jpg,GARBAGE,567,435,905,815
9,fbda53b68ad4dac62e2961c481d96c02.jpg,CLUTTER_SIDEWALK,1657,1151,1020,804
3,fbda53b68ad4dac62e2961c481d96c02.jpg,GARBAGE,196,44,951,871
2,532e676d07dc3ec8032dbc51b58e70d6.jpg,POTHOLES,1851,1537,1009,755
10,532e676d07dc3ec8032dbc51b58e70d6.jpg,UNKEPT_FACADE,1655,987,110,0
2,532e676d07dc3ec8032dbc51b58e70d6.jpg,POTHOLES,1110,748,1079,913
2,532e676d07dc3ec8032dbc51b58e70d6.jpg,POTHOLES,920,732,628,408
2,532e676d07dc3ec8032dbc51b58e70d6.jpg,POTHOLES,448,158,777,637
2,532e676d07dc3ec8032dbc51b58e70d6.jpg,POTHOLES,1253,579,1079,827
2,532e676d07dc3ec8032dbc51b58e70d6.jpg,POTHOLES,1533,1161,815,433
2,532e676d07dc3ec8032dbc51b58e70d6.jpg,POTHOLES,1388,1088,977,761
7,532e676d07dc3ec8032dbc51b58e70d6.jpg,BAD_BILLBOARD,1737,1041,124,0
2,532e676d07dc3ec8032dbc51b58e70d6.jpg,POTHOLES,916,740,668,504
2,532e676d07dc3ec8032dbc51b58e70d6.jpg,POTHOLES,589,231,1079,927
2,532e676d07dc3ec8032dbc51b58e70d6.jpg,POTHOLES,390,22,1079,931
2,532e676d07dc3ec8032dbc51b58e70d6.jpg,POTHOLES,1013,637,1078,938
2,532e676d07dc3ec8032dbc51b58e70d6.jpg,POTHOLES,1326,1054,694,400
9,532e676d07dc3ec8032dbc51b58e70d6.jpg,CLUTTER_SIDEWALK,1420,1114,587,341
2,532e676d07dc3ec8032dbc51b58e70d6.jpg,POTHOLES,1711,1091,1079,859
2,532e676d07dc3ec8032dbc51b58e70d6.jpg,POTHOLES,366,6,1076,856
2,532e676d07dc3ec8032dbc51b58e70d6.jpg,POTHOLES,1357,1163,827,591
2,532e676d07dc3ec8032dbc51b58e70d6.jpg,POTHOLES,1226,870,1062,906
10,532e676d07dc3ec8032dbc51b58e70d6.jpg,UNKEPT_FACADE,589,17,129,1
2,532e676d07dc3ec8032dbc51b58e70d6.jpg,POTHOLES,703,373,1079,929
7,532e676d07dc3ec8032dbc51b58e70d6.jpg,BAD_BILLBOARD,314,8,84,0
2,532e676d07dc3ec8032dbc51b58e70d6.jpg,POTHOLES,754,152,1079,929
2,532e676d07dc3ec8032dbc51b58e70d6.jpg,POTHOLES,950,602,1070,904
2,532e676d07dc3ec8032dbc51b58e70d6.jpg,POTHOLES,1367,783,1079,889
2,532e676d07dc3ec8032dbc51b58e70d6.jpg,POTHOLES,1509,1135,1078,694
2,532e676d07dc3ec8032dbc51b58e70d6.jpg,POTHOLES,1020,850,608,486
2,532e676d07dc3ec8032dbc51b58e70d6.jpg,POTHOLES,1477,1213,964,760
2,532e676d07dc3ec8032dbc51b58e70d6.jpg,POTHOLES,1701,1341,98,0
2,532e676d07dc3ec8032dbc51b58e70d6.jpg,POTHOLES,1442,1146,981,527
2,532e676d07dc3ec8032dbc51b58e70d6.jpg,POTHOLES,230,0,1079,919
2,532e676d07dc3ec8032dbc51b58e70d6.jpg,POTHOLES,879,311,1079,900
2,532e676d07dc3ec8032dbc51b58e70d6.jpg,POTHOLES,1016,758,651,467
2,532e676d07dc3ec8032dbc51b58e70d6.jpg,POTHOLES,1160,450,1079,887
2,532e676d07dc3ec8032dbc51b58e70d6.jpg,POTHOLES,1411,977,1079,835
2,532e676d07dc3ec8032dbc51b58e70d6.jpg,POTHOLES,1351,1111,779,491
2,532e676d07dc3ec8032dbc51b58e70d6.jpg,POTHOLES,555,61,1078,884
3,b35a467c5c4ec16ee333a01470d4c2a1.jpg,GARBAGE,995,507,825,511
9,b35a467c5c4ec16ee333a01470d4c2a1.jpg,CLUTTER_SIDEWALK,1762,1276,697,507
8,b35a467c5c4ec16ee333a01470d4c2a1.jpg,SAND_ON_ROAD,1763,1373,629,467
9,b35a467c5c4ec16ee333a01470d4c2a1.jpg,CLUTTER_SIDEWALK,1486,1226,824,742
3,b35a467c5c4ec16ee333a01470d4c2a1.jpg,GARBAGE,923,441,712,544
9,b35a467c5c4ec16ee333a01470d4c2a1.jpg,CLUTTER_SIDEWALK,715,257,625,469
3,b35a467c5c4ec16ee333a01470d4c2a1.jpg,GARBAGE,1791,1547,607,485
8,b35a467c5c4ec16ee333a01470d4c2a1.jpg,SAND_ON_ROAD,1215,1001,563,467
9,b35a467c5c4ec16ee333a01470d4c2a1.jpg,CLUTTER_SIDEWALK,1503,1071,807,691
8,b35a467c5c4ec16ee333a01470d4c2a1.jpg,SAND_ON_ROAD,1662,1206,542,394
8,b35a467c5c4ec16ee333a01470d4c2a1.jpg,SAND_ON_ROAD,530,268,529,413
8,b35a467c5c4ec16ee333a01470d4c2a1.jpg,SAND_ON_ROAD,1675,1171,612,414
3,b35a467c5c4ec16ee333a01470d4c2a1.jpg,GARBAGE,477,367,559,479
3,b35a467c5c4ec16ee333a01470d4c2a1.jpg,GARBAGE,546,370,577,493
3,b35a467c5c4ec16ee333a01470d4c2a1.jpg,GARBAGE,1208,1116,576,512
3,b35a467c5c4ec16ee333a01470d4c2a1.jpg,GARBAGE,1528,1226,605,489
3,b35a467c5c4ec16ee333a01470d4c2a1.jpg,GARBAGE,330,168,562,474
3,b35a467c5c4ec16ee333a01470d4c2a1.jpg,GARBAGE,1771,1511,511,421
3,b35a467c5c4ec16ee333a01470d4c2a1.jpg,GARBAGE,389,213,601,513
3,b35a467c5c4ec16ee333a01470d4c2a1.jpg,GARBAGE,1586,1378,506,430
3,b35a467c5c4ec16ee333a01470d4c2a1.jpg,GARBAGE,1393,1229,598,526
3,b35a467c5c4ec16ee333a01470d4c2a1.jpg,GARBAGE,1287,1047,579,483
3,b35a467c5c4ec16ee333a01470d4c2a1.jpg,GARBAGE,1812,1644,603,511
9,b35a467c5c4ec16ee333a01470d4c2a1.jpg,CLUTTER_SIDEWALK,560,194,596,432
3,b35a467c5c4ec16ee333a01470d4c2a1.jpg,GARBAGE,1381,1183,577,481
8,b35a467c5c4ec16ee333a01470d4c2a1.jpg,SAND_ON_ROAD,1772,1506,555,453
8,b35a467c5c4ec16ee333a01470d4c2a1.jpg,SAND_ON_ROAD,548,188,568,442
3,b35a467c5c4ec16ee333a01470d4c2a1.jpg,GARBAGE,447,193,574,476
8,b35a467c5c4ec16ee333a01470d4c2a1.jpg,SAND_ON_ROAD,1698,1416,523,431
3,b35a467c5c4ec16ee333a01470d4c2a1.jpg,GARBAGE,518,300,561,469
3,b35a467c5c4ec16ee333a01470d4c2a1.jpg,GARBAGE,868,610,718,596
4,44e6386766216062ef21502ffea3e2bc.jpg,CONSTRUCTION_ROAD,1031,189,662,186
3,44e6386766216062ef21502ffea3e2bc.jpg,GARBAGE,777,299,826,452
10,44e6386766216062ef21502ffea3e2bc.jpg,UNKEPT_FACADE,602,242,503,279
10,44e6386766216062ef21502ffea3e2bc.jpg,UNKEPT_FACADE,1299,651,418,198
3,44e6386766216062ef21502ffea3e2bc.jpg,GARBAGE,680,376,534,300
2,44e6386766216062ef21502ffea3e2bc.jpg,POTHOLES,1867,1355,1079,967
10,44e6386766216062ef21502ffea3e2bc.jpg,UNKEPT_FACADE,1232,908,426,272
7,44e6386766216062ef21502ffea3e2bc.jpg,BAD_BILLBOARD,1834,1136,356,0
3,44e6386766216062ef21502ffea3e2bc.jpg,GARBAGE,276,0,462,218
3,44e6386766216062ef21502ffea3e2bc.jpg,GARBAGE,1047,385,692,216
4,44e6386766216062ef21502ffea3e2bc.jpg,CONSTRUCTION_ROAD,1354,328,492,0
